Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10
006f100000d1hLKAAY,1014143,Rwanda,Rwanda - Burembo - 1014143,Rejected,Technical,11/12/18,Western Province,Rusizi,Giheke,Cyendajuru,Burembo,Maryohe,,,Project Assessment - 2018.10.29,-2.44613,28.96986,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,10911,54371,Burembo,789,Kigenge,652,,0,,0,,0,,,10/29/18,,,,,,,,
006f100000d1hLUAAY,1014144,Rwanda,Rwanda - Kabakure - 1014144,Rejected,Technical,11/12/18,Western Province,Rusizi,Giheke,Cyendajuru,Kabakure,Gisuma,,,Project Assessment - 2018.10.29,-2.46402,28.95182,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8114,59651,Kabakure,522,Gihinga,812,,0,,0,,0,,,10/29/18,,,,,,,,
006f100000d1hOxAAI,1014154,Rwanda,Rwanda - Karambi - 1014154,Rejected,Technical,11/14/18,Western Province,Rusizi,Gikheke,Ntura-Kamashangi,Karambi,Gisuma,,,Project Assessment - 2018.10.29,-2.43675,28.95227,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11054,62839,Karambi,568,Bubanga,572,Rebero-Kaburyogoro,1374,Gitwa,523,Rukombe,614,,,10/29/18,,,,,,,,
006f100000d1hPMAAY,1014155,Rwanda,Rwanda - Maryohe - 1014155,Rejected,Technical,11/30/18,Western Province,Rusizi,Giheke,Ntura-Cyendajuru,Maryohe,Maryohe,,,Project Assessment - 2018.10.29,-2.44319,28.97635,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,10263,54135,Kigenge,780,Burembo,650,,0,,0,,0,,,10/29/18,,,,,,,,
006f100000d1hPlAAI,1014156,Rwanda,Rwanda - Kabyuma - 1014156,Rejected,Technical,11/11/18,Western Province,Rusizi,Giheke,Ntura,Kabyuma,Rugomero,,,Project Assessment - 2018.10.29,-2.44926,28.95522,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,10773,58425,Kabyuma,400,Kavuye-Kamuhozi,1054,Bubanga,400,Ruvumbu,574,Karambi-Kagarama,1142,,,10/29/18,,,,,,,,
006f100000d1hQKAAY,1014161,Rwanda,Rwanda - Kabuye - 1014161,Rejected,Technical,11/12/18,Western Province,Rusizi,Kagano,Mubumbano,Kabuye,Sumiro,,,Project Assessment - 2018.10.29,-2.34684,29.11432,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7671,42680,Kabuyecyeru,1018,Makoko,768,Kabagabo,620,Gikomero,850,Bisoro,1000,,,10/29/18,,,,,,,,
006f100000d1hTiAAI,1014165,Rwanda,Rwanda - Rwega - 1014165,Rejected,Vehicular Bridge Required,11/30/18,Western Province,Rusizi,Giheke-Gihundwe,Rwega-Rwahi,Rwega,Cyunyu,,,Project Assessment - 2018.10.29,-2.4334,28.93374,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11201,66861,Rwega,750,,0,,0,,0,,0,,,10/29/18,,,,,,,,
006f100000d1hTnAAI,1014166,Rwanda,Rwanda - Impala - 1014166,Rejected,Vehicular Bridge Required,11/30/18,Western Province,Rusizi,Giheke-Gihundwe,Rwega-Shagasha,Impala,Cyogororo,,,Project Assessment - 2018.10.29,-2.44246,28.9333,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9281,71247,Impala,400,,0,,0,,0,,0,,,10/29/18,,,,,,,,
006f100000d1hU7AAI,1014167,Rwanda,Rwanda - Ndengerezi - 1014167,Rejected,Technical,11/16/18,Western Province,Rusizi,Butare-Bweyeye,Nymihanda-Rasano,Ndengerezi,Rurembo,,,Project Assessment - 2018.10.29,-2.58127,29.15265,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,0,0,Ndengerezi,413,Kirwano,514,Munkamba,459,Karambo,490,Uwinzovu,504,,,10/29/18,,,,,,,,
006f100000d1hUHAAY,1014168,Rwanda,Rwanda - Munkamba - 1014168,Rejected,Technical,11/14/18,Western Province,Rusizi,Butare,Nyamihanda,Munkamba,Rurimbi,,,Project Assessment - 2018.10.29,-2.57245,29.15343,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3265,13259,Munkamba,459,Kenya,364,Kirwano,514,Ndengezi,413,Rushwati,1235,,,10/29/18,,,,,,,,
006f100000d1hUWAAY,1014169,Rwanda,Rwanda - Rushwati - 1014169,Rejected,Technical,10/30/18,Western Province,Rusizi,Butare,Nyamihanda,Rushwati,Cyazi,,,Project Assessment - 2018.10.29,-2.58421,29.14232,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4081,14199,Rushwati,1235,Gasumo,503,Karambo,412,Uwinzovu-Ndengerezi,868,Kirwano-Munkamba,973,,,10/29/18,,,,,,,,
006f100000d8AigAAE,1013909,Rwanda,Rwanda - Rubindi - 1013909,Rejected,Technical,11/11/18,Western Province,Rusizi,Nyakarenzo,Kanoga,Rubindi,Rubindi,,,Project Assessment - 2018.10.16,-2.54605,28.96095,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8789,40572,Kanoga,448,Kamanura,504,Kumana,676,Bahuro,651,Ryamaraza,629,,,10/15/18,,,,,,,,
006f100000d8AilAAE,1013910,Rwanda,Rwanda - Rugabe - 1013910,Rejected,Technical,11/11/18,Western Province,Rusizi,Nkungu,Ryamuhirwa,Rugabe,Gisuma,,,Project Assessment - 2018.10.16,-2.51669,28.96432,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6148,37225,Rugabe,376,Nyarushishi,519,Gisovu,594,Rususa,424,Gatarange,536,,,10/15/18,,,,,,,,
006f100000d8AiqAAE,1013911,Rwanda,Rwanda - Kabumbwe - 1013911,Rejected,Technical,11/11/18,Western Province,Rusizi,Nyakarenzo,Gatare - Kanoga,Kabumbwe,Njambwe,,,Project Assessment - 2018.10.16,-2.53318,28.95045,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7492,35230,Kabumbwe,633,Kumana,676,Kanoga,448,Buharo,651,Ryamaraza,629,,,10/15/18,,,,,,,,
006f100000d8AjKAAU,1013916,Rwanda,Rwanda - Kanyovu - 1013916,Rejected,Technical,11/10/18,Western Province,Rusizi,Nyakarenzo,Kanoga - Gatare,Kanyovu,Njambwe,,,Project Assessment - 2018.10.16,-2.55346,28.95224,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8064,38259,Kanyovu,644,Kanoga,448,Kamanura,504,Kumana,676,Kabumbwe,633,,,10/15/18,,,,,,,,
006f100000d8AjZAAU,1013917,Rwanda,Rwanda - Ngoboka - 1013917,Rejected,Technical,11/5/18,Western Province,Rusizi,Nyakarenzo,Kanoga,Ngoboka,Ngoboka,,,Project Assessment - 2018.10.16,-2.54047,28.95991,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8771,39533,Kanoga,448,Kumana,676,Ryamaraza,629,,0,,0,,,10/15/18,,,,,,,,
006f100000d8AnvAAE,1013918,Rwanda,Rwanda - Kankenge2 - 1013918,Rejected,Technical,11/5/18,Western Province,Rusizi,Nyakarenzo - Nkungu,Kanoga - Gatare,Kankenge2,Kankenge,,,Project Assessment - 2018.10.16,-2.55358,28.95937,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8485,40344,Kanyovu,644,Kamanura,504,Kanoga,448,Bahuro,651,,0,,,10/15/18,,,,,,,,
006f100000d8AoyAAE,1013924,Rwanda,Rwanda - Bitaba - 1013924,Rejected,Technical,11/5/18,Western Province,Rusizi,Nyakarenzo,Kabagina - Kabuye,Bitaba,Katabuvuga,,,Project Assessment - 2018.10.16,-2.55713,28.92587,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5325,35604,Bitaba,603,Bisenyi,534,Gatarama,498,Nyamugari,1457,,0,,,10/15/18,,,,,,,,
006f100000d8Ap8AAE,1013925,Rwanda,Rwanda - Gihari - 1013925,Rejected,Technical,11/5/18,Western Province,Rusizi,Nyakarenzo,Kabagina - Kabuye,Gihari,Gihira,,,Project Assessment - 2018.10.16,-2.55375,28.94637,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7169,37952,Nyamugari,1457,Kabumbwe,633,Kanyovu,644,Kumana - Kanoga,1124,Ryamaraza - Bahuro,1280,,,10/15/18,,,,,,,,
006f100000d8ApIAAU,1013926,Rwanda,Rwanda - Kankenge1 - 1013926,Rejected,Technical,11/13/18,Western Province,Rusizi,Nyakarenzo,Kanoga,Kankenge1,Kankenge,,,Project Assessment - 2018.10.16,-2.53862,28.96073,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8650,39584,Kumana,676,Kanoga,448,Kamanura,504,Ryamaraza,629,Bahuro,651,,,10/15/18,,,,,,,,
0063Z00000wbTEgQAM,1042891,Rwanda,Rwanda - Rebero - 1042891,Complete,In Service,6/21/24,Western Province,Rutsiro,Musasa,Nyarubuye,Rebero,Kazirankomo,,,Project Assessment - 2022.11.8,-1.94498,29.34985,4144,https://api.worldpop.org/v1/services/stats?,8166.45,41448.16,Gasharu,863,Rebero,935,Karambo,746,Gihinga,1000,Gataka,600,,0,11/8/22,,0,,0,,0,,0
0063Z00000wbTEgQAM,1042891,Rwanda,Rwanda - Rebero - 1042891,Complete,In Service,6/21/24,Western Province,Rutsiro,Musasa,Nyarubuye,Rebero,Kazirankomo,,,Project Assessment - 2018.9.27,-1.94498,29.34985,,https://api.worldpop.org/v1/services/stats?,8166.45,41448.16,Rebero,970,Gasharu,850,Gihinga,900,Muhororo,0,,0,,,9/27/18,,,,,,,,
0063Z000011T5mjQAC,1047439,Rwanda,Rwanda - Rugarambira - 1047439,Identified,Requested,3/31/25,Western Province,Rutsiro,Musasa,Gabiro,Rugarambira,Koko,,,Project Assessment - 2023.8.7,-1.985564,29.356826,3179,https://api.worldpop.org/v1/services/stats?,6547.07,35896.55,Kabuga,1140,Nyagahinga,854,Rugarambira,320,Gabiro,865,,0,,0,8/6/23,,0,,0,,0,,0
006Ns000002hgJ1IAI,1048248,Rwanda,Rwanda - Kabira 3 - 1048248,Complete,In Service,3/22/24,Western Province,Rutsiro,Gihango,Bugina Congo nile,Kabira 3,Mukebera,,,Project Pre-Assessment - 2023.9.20,-1.980199,29.373759,6080,https://api.worldpop.org/v1/services/stats?,7751.3,45968.8,Ntwiro,650,Gishushu,900,Gitarama,980,Kandahuro,1200,Kagarama,650,Mucyebera,1700,9/20/23,,0,,0,,0,,0
006Ns00000CWNYvIAP,1050971,Rwanda,Rwanda - Karambo - 1050971,Identified,Requested,12/31/24,Western Province,Rutsiro,Mushubati,Karambo,Karambo,Muregeya,,,Project Assessment - 2024.4.8,-1.9983,29.45083,4161,https://api.worldpop.org/v1/services/stats?,6346.9,39844.17,Karambo,917,Kagano,793,Gashinge,763,Kibari,814,Gakoma,874,,0,4/8/24,,0,,0,,0,,0
006Ns00000CWZwcIAH,1050973,Rwanda,Rwanda - Taba - 1050973,Identified,Identified in Needs Assessment,12/31/24,Western Province,Rutsiro,Mushubati,Gitwa,Taba,Muregeya,,,Project Pre-Assessment - 2024.4.8,-1.983531,29.470911,4144,https://api.worldpop.org/v1/services/stats?,6548.98,38748.25,Taba,830,Nyanzu,870,Gihumo,784,Mucyata,904,Rububa,756,,0,4/8/24,,0,,0,,0,,0
006Ns00000LnXd4IAF,1052552,Rwanda,Rwanda - Cyogo - 1052552,Prospecting,,12/31/24,Western Province,Rutsiro,Manihira,Haniro,Cyogo,Cyogo,,,Project Pre-Assessment - 2024.8.24,-1.970932,29.435156,3793,https://api.worldpop.org/v1/services/stats?,5746.51,43490.41,Runaba,983,Kivumu,1013,Bitaro,638,Kadehero,687,Kabeza,472,,0,8/24/24,,0,,0,,0,,0
006Ns00000ObCahIAF,1053065,Rwanda,Rwanda - Rukingo - 1053065,Identified,Requested,12/31/24,Western Province,Rutsiro,Murunda,Rukingo,Rukingo,Rwishywa,,,Project Assessment - 2024.10.14,-1.914503,29.378305,4326,https://api.worldpop.org/v1/services/stats?,7879.8,49355.29,Rukingo,673,Rwamiko,870,Murunda,810,Karambo,1300,Gisunzu,673,,0,10/14/24,,0,,0,,0,,0
006f100000a86IGAAY,1007664,Rwanda,Rwanda - Gasovu - 1007664,Rejected,Technical,11/15/18,Western Province,Rutsiro,Ruhango,Mburamazi/gatoki-gatare-gasovu,Gasovu,Kore,,,Project Assessment - 2018.9.27,-1.89261,29.3735,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11483,48674,Gatoki village,629,Gasovu,680,Kabeza,826,,0,,0,,,9/27/18,,,,,,,,
006f100000a86IHAAY,1007665,Rwanda,Rwanda - Ntaruko - 1007665,Rejected,Technical,11/16/18,Western Province,Rutsiro,Mukura,Kabuga/sanzare,Ntaruko,Ntaruko,,,Project Assessment - 2018.9.27,-2.03645,29.41441,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8886,40801,Nyabitare,950,Sanzare,790,Kabahigi,850,,0,,0,,,9/27/18,,,,,,,,
006f100000a86IIAAY,1007666,Rwanda,Rwanda - Kumizero - 1007666,Rejected,Technical,11/15/18,Western Province,Rutsiro,Ruhango,Gatare/gasovu,Kumizero,Koko,,,Project Assessment - 2018.9.27,-1.89091,29.37094,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11263,49574,Kabeza,826,Gasovu,680,,0,,0,,0,,,9/27/18,,,,,,,,
006f100000a86ILAAY,1007669,Rwanda,Rwanda - Kumubuga - 1007669,Rejected,Social,12/31/13,Western Province,Rutsiro,Mushubati,,Kumubuga,Muregeya,,,Project Pre-Assessment - 2024.4.8,-2.015627,29.428917,4733,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2987,33984,Gituntu,917,Bandamiko,1007,Kibari,814,Mubuga,1017,Gashinge,978,,0,4/8/24,,0,,0,,0,,0
006f100000a86ILAAY,1007669,Rwanda,Rwanda - Kumubuga - 1007669,Rejected,Social,12/31/13,Western Province,Rutsiro,Mushubati,,Kumubuga,Muregeya,,,Project Pre-Assessment - 2024.10.14,-2.015627,29.428917,4931,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2987,33984,Mubuga,1117,Karambira,940,Gashinge,578,Bandamiko,1422,Gituntu,874,,0,10/14/24,,0,,0,,0,,0
006f100000a86IMAAY,1007670,Rwanda,Rwanda - Mwurire-gatoki - 1007670,Identified,Identified in Needs Assessment,12/31/18,Western Province,Rutsiro,Ruhango,Gatare/mwurire,Mwurire-gatoki,Kore,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.27,-1.89155,29.38262,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11692,46505,Gatoki,689,Mwurire,850,,0,,0,,0,,,9/27/18,,,,,,,,
006f100000a86IOAAY,1007672,Rwanda,Rwanda - Rutanzogera - 1007672,Complete,In Service,5/5/23,Western Province,Rutsiro,Rusebeya,Ruronde-gashubi,Rutanzogera,Rusebeya,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.26,-1.95555,29.95166,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5621,28519,Rugesha,1380,Gisozi,711,Gasasa,1346,,0,,0,,,8/25/18,,,,,,,,
006f100000a86IPAAY,1007673,Rwanda,Rwanda - Murunda - 1007673,Identified,Identified in Needs Assessment,12/31/18,Western Province,Rutsiro,Murunda-gihango,Mburamazi/murunda-,Murunda,,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Pre-Assessment - 2022.11.8,-1.915104,29.370858,4956,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8925,47495,Murunda,763,Rugote,817,Gisiza,1135,Karambi,1153,Gihinga,1088,,0,11/8/22,,0,,0,,0,,0
006f100000a86IPAAY,1007673,Rwanda,Rwanda - Murunda - 1007673,Identified,Identified in Needs Assessment,12/31/18,Western Province,Rutsiro,Murunda-gihango,Mburamazi/murunda-,Murunda,,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.8.17,-1.915104,29.370858,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8925,47495,Musasa,2100,Gihango,1100,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000a86IQAAY,1007674,Rwanda,Rwanda - Kibara - 1007674,Rejected,Technical,11/14/18,Western Province,Rutsiro,Rusebeya,Kabona/kibara,Kibara,Kibara,,,Project Assessment - 2018.9.27,-1.92899,29.4801,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5359,32778,Kibara,850,Bungwe,900,,0,,0,,0,,,9/27/18,,,,,,,,
006f100000a86ISAAY,1007676,Rwanda,Rwanda - Gatomvu - 1007676,Identified,Requested,11/29/18,Western Province,Rutsiro,Gihango-musasa,Murambi/gatomvu-murama/rwangoma,Gatomvu,koko,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.8.17,-1.96638,29.35777,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4952,30642,Rwangoma,450,Gitomvu,800,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000a86IUAAY,1007678,Rwanda,Rwanda - Kinyempanda - 1007678,Rejected,Technical,11/14/18,Western Province,Rutsiro,Mukura,Kabuga/miraramo,Kinyempanda,Kinyampanda,,,Project Assessment - 2018.9.27,-2.02475,29.41743,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5330,38032,Miraramo,950,Gakomoye,856,,0,,0,,0,,,9/27/18,,,,,,,,
006f100000a86IVAAY,1007679,Rwanda,Rwanda - Kazirankomo - 1007679,Rejected,Technical,11/5/18,Western Province,Rutsiro,Musasa-gihango,Murambi/nyagahinga-nyarubuye/gataka,Kazirankomo,,,,Project Assessment - 2018.8.17,-1.954166,29.3577,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4173,33159,Musasa,1800,Gihango,1200,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000cME4TAAW,1011301,Rwanda,Rwanda - Ruganda - 1011301,Identified,Identified in Needs Assessment,12/31/18,Western Province,Rutsiro,Rusebeya,Remera,Ruganda,Rutsiro,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.3.27,-1.91924,29.47704,2400,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5284,32500,Ruhuha,900,Ruganda,1500,,0,,0,,0,,,3/27/18,,,,,,,,
006f100000cME4TAAW,1011301,Rwanda,Rwanda - Ruganda - 1011301,Identified,Identified in Needs Assessment,12/31/18,Western Province,Rutsiro,Rusebeya,Remera,Ruganda,Rutsiro,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.27,-1.91924,29.47704,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5284,32500,Nturo,850,Ruganda,906,,0,,0,,0,,,9/27/18,,,,,,,,
006f100000cME4YAAW,1011302,Rwanda,Rwanda - Bungwe - 1011302,Rejected,Vehicular Bridge Required,11/29/18,Western Province,Rutsiro,Rusebeya,Mberi,Bungwe,Kibara,,,Project Assessment - 2018.3.28,-1.92295,29.47887,825,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5319,32881,Bungwe,825,Ruhuha,0,Nturo,0,Ruganda,0,,0,,,3/27/18,,,,,,,,
006f100000cME4YAAW,1011302,Rwanda,Rwanda - Bungwe - 1011302,Rejected,Vehicular Bridge Required,11/29/18,Western Province,Rutsiro,Rusebeya,Mberi,Bungwe,Kibara,,,Project Assessment - 2018.9.27,-1.92295,29.47887,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5319,32881,,0,,0,,0,,0,,0,,,9/27/18,,,,,,,,
006f100000cME4dAAG,1011303,Rwanda,Rwanda - Kabona - 1011303,Rejected,Technical,11/5/18,Western Province,Rutsiro,Rusebeya,Kabona,Kabona,,,,Project Assessment - 2018.3.28,-1.9386111,29.45666,3450,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6230,33235,Byiniro,1020,Rukondo,595,Gitwe,985,Rububa,850,,0,,,3/27/18,,,,,,,,
006f100000cME4dAAG,1011303,Rwanda,Rwanda - Kabona - 1011303,Rejected,Technical,11/5/18,Western Province,Rutsiro,Rusebeya,Kabona,Kabona,,,,Project Assessment - 2018.8.17,-1.9386111,29.45666,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6230,33235,Munini,1200,,0,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000cME4nAAG,1011304,Rwanda,Rwanda - Nyamakanda - 1011304,Rejected,Vehicular Bridge Required,12/12/18,Western Province,Rutsiro,Rusebeya,Kabona,Nyamakanda,Nyamakanda,,,Project Assessment - 2018.3.28,-1.948219,29.479638,800,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5293,31294,Kagano,800,Nyagasambu,0,Rurimba,0,Marimba,0,Gakeri,0,,,3/27/18,,,,,,,,
006f100000cME4nAAG,1011304,Rwanda,Rwanda - Nyamakanda - 1011304,Rejected,Vehicular Bridge Required,12/12/18,Western Province,Rutsiro,Rusebeya,Kabona,Nyamakanda,Nyamakanda,,,Project Assessment - 2018.12.12,-1.948219,29.479638,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5293,31294,,0,,0,,0,,0,,0,,,12/12/18,,,,,,,,
006f100000cME4sAAG,1011305,Rwanda,Rwanda - Rukorobeza - 1011305,Rejected,Technical,11/15/18,Western Province,Rutsiro,Rusebeya,Mberi/gakeri-marimba,Rukorobeza,,,,Project Assessment - 2018.3.28,-1.94222,29.485,4330,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4981,31201,Marimba,800,Gakeri,1200,Kabona,900,Rulimba,580,Bungwe,850,,,3/27/18,,,,,,,,
006f100000cME4sAAG,1011305,Rwanda,Rwanda - Rukorobeza - 1011305,Rejected,Technical,11/15/18,Western Province,Rutsiro,Rusebeya,Mberi/gakeri-marimba,Rukorobeza,,,,Project Assessment - 2018.8.25,-1.94222,29.485,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4981,31201,Gakeri,536,Marimba,957,Nyagasambu,1028,,0,,0,,,8/25/18,,,,,,,,
006f100000cME4xAAG,1011306,Rwanda,Rwanda - Nyagatare - 1011306,Rejected,Technical,11/15/18,Western Province,Rutsiro,Rusebeya,Kabeza-rulindo-gakeri,Nyagatare,,,,Project Assessment - 2018.3.28,-1.94833,29.493611,2354,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4470,29789,Kabeza,654,Nyamibumbwe,800,Gakeli,900,,0,,0,,,3/27/18,,,,,,,,
006f100000cME4xAAG,1011306,Rwanda,Rwanda - Nyagatare - 1011306,Rejected,Technical,11/15/18,Western Province,Rutsiro,Rusebeya,Kabeza-rulindo-gakeri,Nyagatare,,,,Project Assessment - 2018.8.25,-1.94833,29.493611,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4470,29789,Kabeza,647,Rurimba,605,Gakeri,536,,0,,0,,,8/25/18,,,,,,,,
006f100000cME57AAG,1011307,Rwanda,Rwanda - Kazo - 1011307,Complete,In Service,8/21/19,Western Province,Rutsiro,Nyabirasi,Ngoma,Kazo,Sebeya,2019 Rwanda Research Pilot - Bridge Sites,,Project Assessment - 2018.3.28,-1.77286,29.37514,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5762,32024,Kazo,770,Gashihe,985,Nkuna,885,Gisayo,735,,0,,,3/27/18,,,,,,,,
006f100000cME57AAG,1011307,Rwanda,Rwanda - Kazo - 1011307,Complete,In Service,8/21/19,Western Province,Rutsiro,Nyabirasi,Ngoma,Kazo,Sebeya,2019 Rwanda Research Pilot - Bridge Sites,,Project Assessment - 2018.7.11,-1.77286,29.37514,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5762,32024,Kazo,770,Gashihe,985,Nkuna,885,Gisayo,735,,0,,,7/10/18,,,,,,,,
006f100000cME57AAG,1011307,Rwanda,Rwanda - Kazo - 1011307,Complete,In Service,8/21/19,Western Province,Rutsiro,Nyabirasi,Ngoma,Kazo,Sebeya,2019 Rwanda Research Pilot - Bridge Sites,,Project Assessment - 2018.12.10,-1.77286,29.37514,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5762,32024,Kazo,1230,Gashihe,9680,Nkuna,1235,,0,,0,,,12/9/18,,,,,,,,
006f100000cME5HAAW,1011309,Rwanda,Rwanda - Nkuna - 1011309,Complete,In Service,8/6/19,Western Province,Rutsiro,Nyabirasi,Ngoma/nkuna,Nkuna,Sebeya,2019 Rwanda Research Pilot - Bridge Sites,,Project Assessment - 2018.3.28,-1.762997,29.376837,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7206,35626,Nkuna,885,Keshero,635,Gashihe,985,,0,,0,,,3/27/18,,,,,,,,
006f100000cME5HAAW,1011309,Rwanda,Rwanda - Nkuna - 1011309,Complete,In Service,8/6/19,Western Province,Rutsiro,Nyabirasi,Ngoma/nkuna,Nkuna,Sebeya,2019 Rwanda Research Pilot - Bridge Sites,,Project Assessment - 2018.12.10,-1.762997,29.376837,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7206,35626,Nkuna,809,Keshero,1890,,0,,0,,0,,,12/9/18,,,,,,,,
006f100000cME5MAAW,1011310,Rwanda,Rwanda - Gisozi - 1011310,Identified,Identified in Needs Assessment,12/31/18,Western Province,Rutsiro,Rusebeya,Gisozi-ruganda,Gisozi,,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.3.28,-1.953832,29.532291,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5762,29116,Gisozi,830,Gashubi,0,Rugeshi,1385,Ruganda,1225,,0,,,3/27/18,,,,,,,,
006f100000cME5MAAW,1011310,Rwanda,Rwanda - Gisozi - 1011310,Identified,Identified in Needs Assessment,12/31/18,Western Province,Rutsiro,Rusebeya,Gisozi-ruganda,Gisozi,,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.8.25,-1.953832,29.532291,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5762,29116,Gisozi,700,Ruganda,1150,Rugesha,1380,,0,,0,,,8/25/18,,,,,,,,
