Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID
Ruharazi,07/12/2019,Bridge Survey - 00003003,,,,Mwoya,,23110204,Nkakwa,,23110303,B2P bridge,Church or worship,,Worship,60,Male,Adult,,1,,,1,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1zOsQAJ,Sunny; Temperature is moderate,a3b3Z000000Oc2s
Rwamamara,19/01/2020,Bridge Survey - 00003519,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,60,Male,Adult,,1,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfE9
Rwamamara,19/01/2020,Bridge Survey - 00003539,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,60,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfET
Rwamamara,19/01/2020,Bridge Survey - 00003562,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,60,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEq
Kanyarira,09/02/2020,Bridge Survey - 00003869,,,,Kanyarira Praying Mountain,,26020404,Mutara,,26070606,B2P bridge,Church or worship,,Worship,60,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1trZQAR,Cloudy; Temperature is moderate,a3b3Z000000OgsK
Ruharazi,01/03/2020,Bridge Survey - 00004352,,,,Mwoya,,23110204,Nkakwa,,23110303,B2P bridge,Church or worship,,Worship,60,Male,Adult,,1,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21vMQAR,Sunny; Temperature is hot,a3b3Z000000OiZQ
Rwamamara,19/01/2020,Bridge Survey - 00003464,,,,Other,Ngororero Adventist church,35110503,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,70,Male,Adult,,,,,2,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AbQAJ,Sunny; Temperature is moderate,a3b3Z000000OfDG
Gahororo,14/09/2019,Bridge Survey - 00001373,,,,Karama Center,Catholic parish,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,80,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xFzQAJ,Sunny; Temperature is moderate,a3b3Z000000OT64
Gahororo,10/09/2019,Bridge Survey - 00001259,,,,Karama Center,Catholic parish,24030306,Bunazi,,24030204,B2P bridge,Church or worship,,Worship,90,Male,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xEyQAJ,Sunny; Temperature is moderate,a3b3Z000000OSdw
Gahororo,12/09/2019,Bridge Survey - 00001268,,,,Gahororo,,24030306,Bunazi,,24030203,B2P bridge,Church or worship,,Worship,90,Male,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xFpQAJ,Sunny; Temperature is moderate,a3b3Z000000OSuX
Gahororo,16/09/2019,Bridge Survey - 00001420,,,,Karama Center,Parish,24030306,Bunazi,,24030202,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xG4QAJ,Sunny; Temperature is moderate,a3b3Z000000OT7i
Gahororo,16/09/2019,Bridge Survey - 00001426,,,,Karama Center,Parish,24030306,Bunazi,,24030202,B2P bridge,Church or worship,,Worship,90,Male,Adult,,2,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xG4QAJ,Sunny; Temperature is moderate,a3b3Z000000OT7o
Gahororo,16/09/2019,Bridge Survey - 00001415,,,,Karama Center,Catholic parish,24030306,Bunazi,,24030204,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xG4QAJ,Sunny; Temperature is moderate,a3b3Z000000OT7d
Rwimvubu,06/10/2019,Bridge Survey - 00001987,,,,Other,Kamana,23070501,Other,Kibyagira,23010503,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xItQAJ,Cloudy; Temperature is cool,a3b3Z000000OVCQ
Rwamamara,20/10/2019,Bridge Survey - 00002255,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWYB
Rwamamara,20/10/2019,Bridge Survey - 00002260,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWYG
Rwamamara,20/10/2019,Bridge Survey - 00002270,,,,Other,Ngororero Catholic parish,35110506,Other,Cyumba,35110501,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWYQ
Gahororo,17/11/2019,Bridge Survey - 00002928,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,90,Male,Adult,,1,,1,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZUF
Gahororo,17/11/2019,Bridge Survey - 00002887,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030202,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,2,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZTa
Gahororo,17/11/2019,Bridge Survey - 00002888,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030202,B2P bridge,Church or worship,,Worship,90,Male,Adult,,4,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZTb
Gahororo,17/11/2019,Bridge Survey - 00002890,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030202,B2P bridge,Church or worship,,Worship,90,Male,Adult,,6,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZTd
Gahororo,11/02/2020,Bridge Survey - 00003968,,,,Karama Catholic Parish,,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,90,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1tu2QAB,Sunny; Temperature is hot,a3b3Z000000Oh4t
Gahororo,16/11/2019,Bridge Survey - 00002869,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030205,B2P bridge,Church or worship,Attending choir's practice,Worship,120,Male,Adult,,2,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZSo
Gahororo,17/11/2019,Bridge Survey - 00002929,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,120,Male,Adult,,,,2,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZUG
Gahororo,17/11/2019,Bridge Survey - 00002889,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030202,B2P bridge,Church or worship,,Worship,120,Male,Adult,,,2,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZTc
Gahororo,17/11/2019,Bridge Survey - 00002891,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030202,B2P bridge,Church or worship,,Worship,120,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZTe
Gahororo,17/11/2019,Bridge Survey - 00002934,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030203,B2P bridge,Church or worship,,Worship,120,Male,Adult,,4,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZUL
Gahororo,17/11/2019,Bridge Survey - 00002944,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030203,B2P bridge,Church or worship,,Worship,120,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZUV
Rwimvubu,15/12/2019,Bridge Survey - 00003197,,,,Runyombyi,,23010405,Mashya,,23070105,B2P bridge,Church or worship,,Worship,120,Male,Adult,3,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1zrJQAR,Sunny; Temperature is hot,a3b3Z000000OcdY
Rwamamara,19/01/2020,Bridge Survey - 00003563,,,,Other,Ngororero Catholic parish,35110506,Other,Kavumu,35100105,B2P bridge,Church or worship,,Worship,120,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEr
Rwamamara,19/01/2020,Bridge Survey - 00003528,,,,Other,Ngororero Catholic parish,35110506,Other,Cyumba,35110501,B2P bridge,Church or worship,,Worship,120,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEI
Kanyarira,03/02/2020,Bridge Survey - 00003782,,,,Kanyarira Praying Mountain,,26020404,Other,Muhanga town,27080303,B2P bridge,Church or worship,,Worship,120,Male,Adult,,1,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A23JMQAZ,Sunny; Temperature is hot,a3b3Z000000OgGn
Gahororo,15/02/2020,Bridge Survey - 00004245,,,,Karama Catholic Parish,,24030306,Bunazi,,24030202,B2P bridge,Church or worship,Practising songs in the choir,Worship,120,Male,Adult,,3,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhTR
Gahororo,16/02/2020,Bridge Survey - 00004264,,,,Karama Catholic Parish,,24030306,Bunazi,,24030203,B2P bridge,Church or worship,,Worship,120,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhTk
Gahororo,16/02/2020,Bridge Survey - 00004266,,,,Karama Catholic Parish,,24030306,Bunazi,,24030205,B2P bridge,Church or worship,,Worship,120,Male,Adult,,2,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhTm
Gahororo,17/11/2019,Bridge Survey - 00002916,,,,Other,Karama Catholic parish,24030306,Other,Gikombe,24020403,B2P bridge,Church or worship,,Worship,150,Male,Adult,,2,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZU3
Kanyarira,09/02/2020,Bridge Survey - 00003838,,,,Kanyarira Praying Mountain,,26020404,Other,Kigali,11030309,B2P bridge,Church or worship,,Worship,150,Male,Adult,,1,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1trVQAR,Cloudy; Temperature is moderate,a3b3Z000000Ogrp
Kanyarira,09/02/2020,Bridge Survey - 00003832,,,,Kanyarira Praying Mountain,,26020404,Other,Ngororero/Bwira,35010101,B2P bridge,Church or worship,,Worship,150,Male,Adult,,1,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1trVQAR,Cloudy; Temperature is moderate,a3b3Z000000Ogrj
Rwimvubu,09/03/2020,Bridge Survey - 00004429,,,,Busanze Parish,,23010403,Giheta,,23070104,B2P bridge,Church or worship,,Worship,150,Male,Adult,,1,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A23dEQAR,Sunny; Temperature is hot,a3b3Z000000OjGC
Kanyarira,12/11/2019,Bridge Survey - 00002618,,,,Other,Mushubati,26070204,Other,Karama(muhanga),27050206,B2P bridge,Church or worship,,Worship,180,Male,Adult,,4,,,,Foot,,,,Yes,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yGwQAJ,Sunny; Temperature is moderate,a3b3Z000000OYrr
Kanyarira,12/11/2019,Bridge Survey - 00002568,,,,Kanyarira Praying Mountain,,26020404,Other,Muhanga town,27080303,B2P bridge,Church or worship,,Worship,180,Male,Adult,,5,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yGuQAJ,Cloudy; Temperature is cool,a3b3Z000000OYr3
Kanyarira,03/02/2020,Bridge Survey - 00003777,,,,Kanyarira Praying Mountain,,26020404,Other,Muhanga town,27080303,B2P bridge,Church or worship,,Worship,180,Male,Adult,,3,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A23JMQAZ,Sunny; Temperature is hot,a3b3Z000000OgGi
Kanyarira,03/02/2020,Bridge Survey - 00003778,,,,Kanyarira Praying Mountain,,26020404,Other,Muhanga town,27080303,B2P bridge,Church or worship,,Worship,180,Male,Adult,,2,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A23JMQAZ,Sunny; Temperature is hot,a3b3Z000000OgGj
Kanyarira,04/02/2020,Bridge Survey - 00003794,,,,Kanyarira Praying Mountain,,26020404,Other,Muhanga town,27080303,B2P bridge,Church or worship,,Worship,180,Male,Adult,,3,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1tfZQAR,Cloudy; Temperature is moderate,a3b3Z000000OgPr
Kanyarira,07/11/2019,Bridge Survey - 00002514,,,,Kanyarira Praying Mountain,,26020404,Other,Karongi( murundi),31070303,B2P bridge,Church or worship,,Worship,210,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xNOQAZ,Sunny; Temperature is moderate,a3b3Z000000OYOV
Rwimvubu,09/03/2020,Bridge Survey - 00004462,,,,Other,Huye,24090103,Runyami,,23010504,B2P bridge,Church or worship,,Worship,240,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A23dKQAR,Sunny; Temperature is hot,a3b3Z000000OjGj
Rwimvubu,05/10/2019,Bridge Survey - 00001972,,,,Other,Munini,23070202,Gatunda,,23010204,B2P bridge,Church or worship,,Worship,300,Male,Adult,,,,,,Bicycle,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xIpQAJ,Cloudy; Temperature is moderate,a3b3Z000000OVBX
Kanyarira,01/09/2019,Bridge Survey - 00001104,,,,Other,Muhanga- gifumba,27080201,Other,Bisika,26020401,B2P bridge,Church or worship,,Worship,,Male,Adult,,1,,,1,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xDPQAZ,Cloudy; Temperature is cool,a3b3Z000000ORhl
Kanyarira,01/09/2019,Bridge Survey - 00001106,,,,Other,Muhanga Gifumba,27080201,Other,Bisika,26020401,B2P bridge,Church or worship,,Worship,,Male,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xDPQAZ,Cloudy; Temperature is cool,a3b3Z000000ORhn
